Id,KnownVulnerableSamples_SHA1,Description,Category,Detection,KnownVulnerableSamples_Publisher,KnownVulnerableSamples_Company,KnownVulnerableSamples_Description,Verified
cfdc5cb4-be5c-4dcc-a883-825fa72115b4,a6816949cd469b6e5c35858d19273936fab1bef6,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/7e0124fcc7c95fdc34408cf154cb41e654dade8b898c71ad587b2090b1da30d7.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,Pan Yazilim Bilisim Teknolojileri Tic. Ltd. Sti.,PanCafe Manager File Monitor,False
86cff0de-2536-4b8d-a846-a7312c569597,"468cc011807704c04892ed209cf81d7896a12a0c, 341225961c15a969c62de38b4ec1938f65fda178, 7d1ff4096a75f9fcc67c7c9c810d99874c096b6b, 4f077a95908b154ea12faa95de711cb44359c162, e8234c44f3b7e4c510ef868e8c080e00e2832b07, cd828ee0725f6185861fd0a9d3bd78f1d96e55bf, d1ba4c95697a25ec265a3908acbff269e29e760c, 7626036baf98ddcb492a8ec34e58c022ebd70a80, 1ecb7b9658eb819a80b8ebdaa2e69f0d84162622, 59c4960851af9240dded4173c4f823727af19512, e606282505af817698206672db632332e8c3d3ff, 40dba13a059679401fcaf7d4dbe80db03c9d265c, 7480c7f7346ce1f86a7429d9728235f03a11f227, 9dbd255ee29be0e552f7f5f30d6ffb97e6cd0b0d, 36397c6879978223ba52acd97da99e8067ab7f05, 30e7258a5816a6db19cdda2b2603a8c3276f05c2, 97bc298a1d12a493bf14e6523e4ff48d64832954, 7ba4607763c6fef1b2562b72044a20ca2a0303e2",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/e6056443537d4d2314dabca1b9168f1eaaf17a14eb41f6f5741b6b82b3119790.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , , , , , , , , , , , , , , , , ","Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc.","Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer, Novell Client Portability Layer",True
2ea12acc-95b6-4f91-afb7-8ded7a2fe9d9,"1a17cc64e47d3db7085a4dc365049a2d4552dc8a, 5088c71a740ef7c4156dcaa31e543052fe226e1c",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,"Windows (R) Win 7 DDK provider, Windows (R) Win 7 DDK provider","Voicemod Virtual Audio Device (WDM), Voicemod Virtual Audio Device (WDM)",True
205721b7-b83b-414a-b4b5-8bacb4a37777,"ce549714a11bd43b52be709581c6e144957136ec, 1292c7dd60214d96a71e7705e519006b9de7968f",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/4744df6ac02ff0a3f9ad0bf47b15854bbebb73c936dd02f7c79293a2828406f6.yara'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/5a826b4fa10891cf63aae832fc645ce680a483b915c608ca26cedbb173b1b80a.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", ","EldoS Corporation, EldoS Corporation","RawDisk Driver. Allows write access to files and raw disk sectors for user mode applications in Windows 2000 and later., RawDisk Driver. Allows write access to files and raw disk sectors for user mode applications in Windows 2000 and later.",True
eef1fcf4-8c54-420b-8d38-9c5f95129dcc,71469dce9c2f38d0e0243a289f915131bf6dd2a8,,malicious,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/96bf3ee7c6673b69c6aa173bb44e21fa636b1c2c73f4356a7599c121284a51cc.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_mal_drivers_strict.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,Microsoft Corporation,ntbios driver,True
7cee2ce8-7881-4a9a-bb18-61587c95f4a2,"da689e8e0e3fc4c7114b44d185eef4c768e15946, 5499f1bca93a3613428e8c18ac93a93b9a7249fb, a71c17bfeefd76a9f89e74a52a2b6fdd3efbabe2, ba5b4eaa7cab012b71a8a973899eeee47a12becc, 47830d6d3ee2d2a643abf46a72738d77f14114bc, f8e88630dae53e0b54edefdefa36d96c3dcbd776, 1479717fab67d98bbc3665f6b12adddfca74e0ef, 6de3d5c2e33d91eef975a30bc07b0e53a68e77b8",,vulnerable driver,[],,"Windows (R) Win 7 DDK provider, Windows (R) Win 7 DDK provider, Windows (R) Win 7 DDK provider, Windows (R) Win 7 DDK provider, Windows (R) Win 7 DDK provider, Windows (R) Win 7 DDK provider, Windows (R) Win 7 DDK provider, Windows (R) Win 7 DDK provider","DcProtect Driver, DcProtect Driver, DcProtect Driver, DcProtect Driver, DcProtect Driver, DcProtect Driver, DcProtect Driver, DcProtect Driver",True
d827f7a6-1832-4ddb-90dd-7a8cf1c7f25e,b2f955b3e6107f831ebe67997f8586d4fe9f3e98,,malicious,[],,,,True
1055625b-3480-48b3-9556-8628a745d8f0,8892ea0b3a05c65889162761ace8409df270d4c3,,vulnerable drivers,"[{'type': '', 'value': ''}]",,,,True
90e8600a-9b5c-4153-bb06-1d8fbe0ef232,,,vulnerable driver,[],,,,False
a22104a8-126d-449f-ba3e-28678c60c587,1f25f54e9b289f76604e81e98483309612c5a471,,malicious,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/81c7bb39100d358f8286da5e9aa838606c98dfcc263e9a82ed91cd438cb130d1.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_mal_drivers_strict.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,Microsoft Corporation,WAN Transport Driver,True
2e4fedb0-30ed-400d-b4e1-b2b2004c1607,"ac600a2bc06b312d92e649b7b55e3e91e9d63451, da9cea92f996f938f699902482ac5313d5e8b28e",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/91314768da140999e682d2a290d48b78bb25a35525ea12c1b1f9634d14602b2c.yara'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/f0605dda1def240dc7e14efa73927d6c6d89988c01ea8647b671667b2b167008.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", ","OpenLibSys.org, OpenLibSys.org","OpenLibSys, OpenLibSys",True
c3cca618-5a7f-4a51-8785-cb328fbfb0df,05c0c49e8bcf11b883d41441ce87a2ee7a3aba1d,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/58a74dceb2022cd8a358b92acd1b48a5e01c524c3b0195d7033e4bd55eff4495.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,TG Soft S.a.s.,VirIT Agent System,True
214654eb-90c4-48c8-a183-0157e50bf07f,"483e58ed495e4067a7c42ca48e8a5f600b14e018, fbc6d2448739ddec35bb5d6c94b46df4148f648d, bc949bc040333fdc9140b897b0066ef125343ef6, 663803d7ab5aff28be37c2e7e8c7b98b91c5733e, 1de9f25d189faa294468517b15947a523538ce9d",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,"MICSYS Technology Co., LTd, , MICSYS Technology Co., LTd, MICSYS Technology Co., LTd, MICSYS Technology Co., LTd","MICSYS IO driver, , MICSYS IO driver, MICSYS IO driver, MICSYS IO driver",True
7196366e-04f0-4aaf-9184-ed0a0d21a75f,,,vulnerable driver,[],,,,False
afb8bb46-1d13-407d-9866-1daa7c82ca63,"a93197c8c1897a95c4fb0367d7451019ae9f3054, 2fcfb50b5c91dd3e3b48d91a60acc26138f406b6, 04fd5eb356f63e2afc218a32aa7c27c9e9a5c42a, 8a0d8b31fc2cdc44cb5a8547b7a63600307dd2d4, 67d17ca90880b448d5c3b40f69cec04d3649f170",,vulnerable driver,[],Microsoft Windows Hardware Compatibility Publisher,", , ",", , ",True
ddefecdd-9410-46d9-8957-e23aac1aba0c,03e82eae4d8b155e22ffdafe7ba0c4ab74e8c1a7,,malicious,[],,,,True
7edb5602-239f-460a-89d6-363ff1059765,"9eef72e0c4d5055f6ae5fe49f7f812de29afbf37, d17656f11b899d58dca7b6c3dd6eef3d65ae88e2, 7ee675f0106e36d9159c5507b96c3237fb9348cd, ca33c88cd74e00ece898dca32a24bdfcacc3f756, 388819a7048179848425441c60b3a8390ad04a69, 7ce978092fadbef44441a5f8dcb434df2464f193, d363011d6991219d7f152609164aba63c266b740, b53c360b35174bd89f97f681bf7c17f40e519eb6",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,"TG Soft S.a.s., TG Soft S.a.s., TG Soft S.a.s., TG Soft S.a.s., TG Soft S.a.s., TG Soft S.a.s., TG Soft S.a.s., TG Soft S.a.s.","VirIT Agent System, VirIT Agent System, VirIT Agent System, VirIT Agent System, VirIT Agent System, VirIT Agent System, VirIT Agent System, VirIT Agent System",True
d74fdf19-b4b0-4ec2-9c29-4213b064138b,d2fb46277c36498e87d0f47415b7980440d40e3d,,vulnerable driver,[],,,,True
ca768fc5-9b5c-4ced-90ab-fd6be9a70199,3f223581409492172a1e875f130f3485b90fbe5f,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/cbb8239a765bf5b2c1b6a5c8832d2cab8fef5deacadfb65d8ed43ef56d291ab6.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,CYREN Inc.,AMP Minifilter,True
